team name,num,name,age,nationality,position,market value
Squad Delfino Pescara 1936,27,Brando Moruzzi,19,Italy,Left-Back,€75k
Squad Delfino Pescara 1936,18,Roberto Pierno,23,Italy,Right-Back,€200k
Squad Delfino Pescara 1936,15,Romano Floriani Mussolini,21,Italy,Right-Back,€100k
Squad Delfino Pescara 1936,25,Cornelius Staver,21,Moldova,Right-Back,€25k
Squad Delfino Pescara 1936,6,Niccolò Squizzato,22,Italy,Defensive Midfield,€200k
Squad Delfino Pescara 1936,30,Matteo Dagasso,20,Italy,Defensive Midfield,€100k
Squad Delfino Pescara 1936,17,Georgi Tunjov,23,Estonia,Central Midfield,€400k
Squad Delfino Pescara 1936,8,Salvatore Aloi,27,Italy,Central Midfield,€200k
Squad Delfino Pescara 1936,28,Antonino De Marco,19,Italy,Central Midfield,€200k
Squad Delfino Pescara 1936,33,Simone Franchini,26,Italy,Central Midfield,€150k
Squad Delfino Pescara 1936,20,Lorenzo Meazzi,22,Italy,Attacking Midfield,€200k
Squad Delfino Pescara 1936,32,Gianmarco Cangiano,22,Italy,Left Winger,€450k
Squad Delfino Pescara 1936,11,Federico Accornero,20,Italy,Left Winger,€200k
Squad Delfino Pescara 1936,21,Andrea Capone,22,Italy,Left Winger,€50k
Squad Delfino Pescara 1936,10,Davide Merola,24,Italy,Right Winger,€400k
Squad Delfino Pescara 1936,7,Michele Masala,19,Italy,Right Winger,€50k
Squad Delfino Pescara 1936,29,Luigi Cuppone,26,Italy,Centre-Forward,€400k
Squad Delfino Pescara 1936,9,Edoardo Vergani,23,Italy,Centre-Forward,€300k
Squad Delfino Pescara 1936,19,Luca Sasanelli,19,Italy,Centre-Forward,€50k
Squad AC Perugia Calcio,12,Marius Adamonis,26,Lithuania,Goalkeeper,€200k
Squad AC Perugia Calcio,1,Alessio Abibi,27,Albania,Goalkeeper,€25k
Squad AC Perugia Calcio,6,Stipe Vulikic,23,Croatia,Centre-Back,€300k
Squad AC Perugia Calcio,15,Cristian Dell'Orco,30,Italy,Centre-Back,€300k
Squad AC Perugia Calcio,5,Gabriele Angella,34,Italy,Centre-Back,€200k
Squad AC Perugia Calcio,44,Noah Lewis,23,Netherlands,Centre-Back,€100k
Squad AC Perugia Calcio,91,Mouhamed Souare,19,France,Centre-Back,€25k
Squad AC Perugia Calcio,3,Damiano Cancellieri,23,Italy,Left-Back,€200k
Squad AC Perugia Calcio,71,Andrea Bozzolan,20,Italy,Left-Back,€100k
Squad AC Perugia Calcio,94,Francesco Mezzoni,23,Italy,Right-Back,€150k
Squad AC Perugia Calcio,16,Paolo Bartolomei,34,Italy,Defensive Midfield,€250k
Squad AC Perugia Calcio,28,Christian Kouan,24,Cote d'Ivoire,Central Midfield,€700k
Squad AC Perugia Calcio,4,Edoardo Iannoni,23,Italy,Central Midfield,€400k
Squad AC Perugia Calcio,24,Emanuele Torrasi,25,Italy,Central Midfield,€300k
Squad AC Perugia Calcio,86,Giovanni Giunti,19,Italy,Central Midfield,€75k
Squad AC Perugia Calcio,7,Yeferson Paz,21,Colombia,Right Midfield,€300k
Squad AC Perugia Calcio,23,Francesco Lisi,34,Italy,Left Midfield,€150k
Squad AC Perugia Calcio,20,Federico Ricci,29,Italy,Right Winger,€200k
Squad AC Perugia Calcio,14,Daniel Bezziccheri,26,Italy,Right Winger,€25k
Squad AC Perugia Calcio,11,Alessandro Seghetti,20,Italy,Second Striker,€400k
Squad AC Perugia Calcio,10,Ryder Matos,31,Brazil,Second Striker,€250k
Squad AC Perugia Calcio,9,Federico Vázquez,31,Argentina,Centre-Forward,€300k
Squad AC Perugia Calcio,21,Nicolò Cudrig,21,Italy,Centre-Forward,€200k
Squad AC Perugia Calcio,45,Youssouph Cheikh Sylla,26,Senegal,Centre-Forward,€200k
Squad Carrarese Calcio 1908,1,Marco Bleve,28,Italy,Goalkeeper,€300k
Squad Carrarese Calcio 1908,22,Stefano Mazzini,25,Italy,Goalkeeper,€50k
Squad Carrarese Calcio 1908,12,Tomas Tampucci,18,Italy,Goalkeeper,€25k
Squad Carrarese Calcio 1908,21,Mauro Coppolaro,27,Italy,Centre-Back,€400k
Squad Carrarese Calcio 1908,15,Matteo Di Gennaro,29,Italy,Centre-Back,€300k
Squad Carrarese Calcio 1908,4,Julián Illanes,27,Argentina,Centre-Back,€200k
Squad Carrarese Calcio 1908,29,Elia Maccherini Tonini,20,Italy,Centre-Back,€100k
Squad Carrarese Calcio 1908,13,Pierluigi Pinto,25,Italy,Centre-Back,€50k
Squad Carrarese Calcio 1908,3,Marco Imperiale,24,Italy,Left-Back,€300k
Squad Carrarese Calcio 1908,7,Davide Grassini,23,Italy,Right-Back,€150k
Squad Carrarese Calcio 1908,72,Simone Zanon,22,Italy,Right-Back,€150k
Squad Carrarese Calcio 1908,-,Jordan Boli,21,France,Right-Back,€100k
Squad Carrarese Calcio 1908,17,Emanuele Zuelli,22,Italy,Defensive Midfield,€300k
Squad Carrarese Calcio 1908,18,Nicolás Schiavi,29,Argentina,Defensive Midfield,€300k
Squad Carrarese Calcio 1908,5,Simone Della Latta,31,Italy,Central Midfield,€300k
Squad Carrarese Calcio 1908,8,Riccardo Palmieri,28,Italy,Central Midfield,€200k
Squad Carrarese Calcio 1908,82,Leonardo Capezzi,29,Italy,Central Midfield,€200k
Squad Carrarese Calcio 1908,6,Francesco Cerretelli,24,Italy,Central Midfield,€25k
Squad Carrarese Calcio 1908,11,Manuel Cicconi,26,Italy,Left Midfield,€300k
Squad Carrarese Calcio 1908,39,Niccolò Belloni,29,Italy,Right Winger,€250k
Squad Carrarese Calcio 1908,10,Giuseppe Panico,26,Italy,Second Striker,€300k
Squad Carrarese Calcio 1908,24,Leonardo Morosini,28,Italy,Second Striker,€150k
Squad Carrarese Calcio 1908,28,Alessandro Capello,28,Italy,Centre-Forward,€500k
Squad Carrarese Calcio 1908,32,Mattia Finotto,31,Italy,Centre-Forward,€225k
Squad Carrarese Calcio 1908,99,Niccolò Giannetti,32,Italy,Centre-Forward,€75k
Squad Virtus Entella,22,Victor De Lucia,27,Italy,Goalkeeper,€250k
Squad Virtus Entella,99,Ovidijus Siaulys,24,Lithuania,Goalkeeper,€75k
Squad Virtus Entella,1,Andrea Paroni,34,Italy,Goalkeeper,€25k
Squad Virtus Entella,4,Federico Bonini,22,Italy,Centre-Back,€500k
Squad Virtus Entella,90,Denis Portanova,22,Italy,Centre-Back,€250k
Squad Virtus Entella,16,Claudio Manzi,23,Italy,Centre-Back,€150k
Squad Virtus Entella,6,Antonio Granata,24,Italy,Centre-Back,€100k
Squad Virtus Entella,23,Kosovar Sadiki,25,Canada,Centre-Back,€100k
Squad Virtus Entella,26,Stefano Di Mario,19,Italy,Left-Back,€100k
Squad Virtus Entella,77,Luca Parodi,29,Italy,Right-Back,€350k
Squad Virtus Entella,2,Alessandro Garattoni,26,Italy,Right-Back,€250k
Squad Virtus Entella,13,Davide Zappella,25,Italy,Right-Back,€150k
Squad Virtus Entella,25,Davide Petermann,29,Italy,Defensive Midfield,€350k
Squad Virtus Entella,14,Andrea Corbari,29,Italy,Defensive Midfield,€200k
Squad Virtus Entella,24,Iacopo Lipani,22,Italy,Defensive Midfield,€150k
Squad Virtus Entella,5,Mateus Cecchini Muller,21,Brazil,Defensive Midfield,€75k
Squad Virtus Entella,20,Antonis Siatounis,21,Greece,Defensive Midfield,€50k
Squad Virtus Entella,80,Filippo Faggi,21,Italy,Central Midfield,€150k
Squad Virtus Entella,7,Giacomo Tomaselli,24,Italy,Left Midfield,€300k
Squad Virtus Entella,9,Romeo Giovannini,22,Italy,Attacking Midfield,€250k
Squad Virtus Entella,92,Claudio Santini,32,Italy,Second Striker,€250k
Squad Virtus Entella,91,Daniele Montevago,21,Italy,Centre-Forward,€500k
Squad Virtus Entella,-,Matteo Casarotto,25,Italy,Centre-Forward,€175k
Squad Virtus Entella,11,Samuele Vianni,22,Italy,Centre-Forward,€50k
Squad SEF Torres 1903,12,Andrea Zaccagno,26,Italy,Goalkeeper,€250k
Squad SEF Torres 1903,1,Pierpaolo Garau,40,Italy,Goalkeeper,€50k
Squad SEF Torres 1903,22,Danilo Petriccione,21,Italy,Goalkeeper,€50k
Squad SEF Torres 1903,5,Paolo Dametto,30,Italy,Centre-Back,€250k
Squad SEF Torres 1903,23,Nicolò Antonelli,33,Italy,Centre-Back,€250k
Squad SEF Torres 1903,14,Riccardo Idda,35,Italy,Centre-Back,€200k
Squad SEF Torres 1903,19,Giacomo Siniega,23,Italy,Centre-Back,€100k
Squad SEF Torres 1903,3,Riccardo Pinna,24,Italy,Centre-Back,€75k
Squad SEF Torres 1903,96,Giuseppe Verduci,22,Italy,Left-Back,€50k
Squad SEF Torres 1903,2,Aleandro Rosi,36,Italy,Right-Back,€150k
Squad SEF Torres 1903,30,Cristian Fabriani,22,Italy,Right-Back,€150k
Squad SEF Torres 1903,24,Daniele Giorico,32,Italy,Defensive Midfield,€250k
Squad SEF Torres 1903,21,Giuseppe Mastinu,32,Italy,Central Midfield,€350k
Squad SEF Torres 1903,44,Stefano Cester,22,Italy,Central Midfield,€200k
Squad SEF Torres 1903,8,Alessandro Masala,27,Italy,Central Midfield,€100k
Squad SEF Torres 1903,27,Filippo Lora,30,Italy,Central Midfield,€100k
Squad SEF Torres 1903,6,Kalifa Kujabi,24,The Gambia,Central Midfield,€75k
Squad SEF Torres 1903,25,Francesco Nunziatini,21,Italy,Central Midfield,€50k
Squad SEF Torres 1903,77,Giacomo Zecca,26,Italy,Right Midfield,€300k
Squad SEF Torres 1903,7,Matteo Liviero,31,Italy,Left Midfield,€200k
Squad SEF Torres 1903,72,Eyob Zambataro,25,Italy,Left Midfield,€200k
Squad SEF Torres 1903,17,Patricio Goglino,23,Argentina,Right Winger,€50k
Squad SEF Torres 1903,10,Francesco Ruocco,23,Italy,Second Striker,€400k
Squad SEF Torres 1903,29,Mohamed Ayman Sanat,21,Italy,Second Striker,€50k
Squad SEF Torres 1903,20,Manuel Fischnaller,32,Italy,Centre-Forward,€300k
Squad SEF Torres 1903,9,Luigi Scotto,33,Italy,Centre-Forward,€200k
Squad SEF Torres 1903,11,Adama Diakite,30,Cote d'Ivoire,Centre-Forward,€200k
Squad Rimini FC,91,Simone Colombi,32,Italy,Goalkeeper,€300k
Squad Rimini FC,22,Edoardo Colombo,23,San Marino,Goalkeeper,€100k
Squad Rimini FC,12,Cristian Jashari,17,Albania,Goalkeeper,€25k
Squad Rimini FC,4,Nicola Pietrangeli,23,Italy,Centre-Back,€200k
Squad Rimini FC,15,Nicolò Gigli,28,Italy,Centre-Back,€200k
Squad Rimini FC,6,Matteo Gorelli,32,Italy,Centre-Back,€100k
Squad Rimini FC,19,Francesco Semeraro,22,Italy,Left-Back,€150k
Squad Rimini FC,-,Riccardo Oddi,22,Italy,Left-Back,€100k
Squad Rimini FC,-,Gabriele Quacquarelli,22,Italy,Left-Back,€75k
Squad Rimini FC,98,Tomas Lepri,20,Italy,Right-Back,€150k
Squad Rimini FC,84,Niccolò Tofanari,25,Italy,Right-Back,€75k
Squad Rimini FC,67,Samuele Rosini,20,Italy,Right-Back,€50k
Squad Rimini FC,23,Linas Megelaitis,25,Lithuania,Defensive Midfield,€300k
Squad Rimini FC,70,Mattia Leoncini,19,Italy,Defensive Midfield,€75k
Squad Rimini FC,8,Andrea Delcarro,31,Italy,Central Midfield,€250k
Squad Rimini FC,28,Jacopo Sala,32,Italy,Central Midfield,€250k
Squad Rimini FC,33,Christian Langella,24,Italy,Central Midfield,€200k
Squad Rimini FC,-,Marco Garetto,22,Italy,Central Midfield,€125k
Squad Rimini FC,5,Federico Marchesi,25,Italy,Central Midfield,€100k
Squad Rimini FC,21,Lorenzo Cherubini,19,Italy,Central Midfield,€25k
Squad Rimini FC,31,Lorenzo Malagrida,20,Italy,Left Midfield,€350k
Squad Rimini FC,7,Gabriele Capanni,23,Italy,Left Winger,€200k
Squad Rimini FC,44,Daniele Iacoponi,22,Italy,Left Winger,€200k
Squad Rimini FC,73,Davide Lamesta,23,Italy,Right Winger,€300k
Squad Rimini FC,9,Claudio Morra,29,Italy,Centre-Forward,€400k
Squad Rimini FC,11,Iacopo Cernigoi,29,Italy,Centre-Forward,€150k
Squad Rimini FC,34,Leonardo Ubaldi,24,Italy,Centre-Forward,€100k
Squad AS Gubbio 1910,22,Thomas Vettorel,23,Italy,Goalkeeper,€300k
Squad AS Gubbio 1910,77,Stefano Greco,25,Italy,Goalkeeper,€100k
Squad AS Gubbio 1910,15,Andrea Signorini,34,Italy,Centre-Back,€300k
Squad AS Gubbio 1910,31,Roberto Pirrello,27,Italy,Centre-Back,€250k
Squad AS Gubbio 1910,4,Alessandro Tozzuolo,21,Italy,Centre-Back,€150k
Squad AS Gubbio 1910,16,Bernardo Calabrese,21,Italy,Centre-Back,€150k
Squad AS Gubbio 1910,3,Mario Mercadante,29,Italy,Left-Back,€300k
Squad AS Gubbio 1910,23,Christian Dimarco,21,Italy,Left-Back,€100k
Squad AS Gubbio 1910,19,Gabriele Morelli,27,Italy,Right-Back,€200k
Squad AS Gubbio 1910,21,Francesco Corsinelli,26,Italy,Right-Back,€150k
Squad AS Gubbio 1910,25,Lorenzo Guerrini,17,Italy,Right-Back,-
Squad AS Gubbio 1910,20,Alessio Brambilla,22,Italy,Defensive Midfield,€200k
Squad AS Gubbio 1910,6,Federico Casolari,21,Italy,Defensive Midfield,€100k
Squad AS Gubbio 1910,8,Giacomo Rosaia,31,Italy,Central Midfield,€250k
Squad AS Gubbio 1910,5,Alessandro Mercati,21,Italy,Central Midfield,€200k
Squad AS Gubbio 1910,18,Luca Chierico,22,Italy,Central Midfield,€100k
Squad AS Gubbio 1910,78,Jonathan Bumbu,25,France,Attacking Midfield,€150k
Squad AS Gubbio 1910,10,Jacopo Desogus,21,Italy,Left Winger,€400k
Squad AS Gubbio 1910,7,Alessio Di Massimo,27,Italy,Left Winger,€300k
Squad AS Gubbio 1910,28,Marco Spina,24,Italy,Right Winger,€300k
Squad AS Gubbio 1910,11,King Udoh,26,Italy,Centre-Forward,€200k
Squad AS Gubbio 1910,99,Gabriele Bernardotto,26,Italy,Centre-Forward,€150k
Squad AS Gubbio 1910,29,Alessandro Galeandro,24,Italy,Centre-Forward,€100k
Squad Lucchese 1905,22,Niccolò Chiorra,23,Italy,Goalkeeper,€200k
Squad Lucchese 1905,1,Jacopo Coletta,31,Italy,Goalkeeper,€150k
Squad Lucchese 1905,12,Filippo Berti,21,Italy,Goalkeeper,€25k
Squad Lucchese 1905,6,Andrea Tiritiello,29,Italy,Centre-Back,€400k
Squad Lucchese 1905,23,Francesco Benassai,25,Italy,Centre-Back,€250k
Squad Lucchese 1905,21,Alessio Sabbione,32,Italy,Centre-Back,€150k
Squad Lucchese 1905,4,Robert Toma,19,Romania,Centre-Back,€25k
Squad Lucchese 1905,97,Vincent De Maria,24,Italy,Left-Back,€150k
Squad Lucchese 1905,3,Nicolas Perotta,22,Italy,Left-Back,€50k
Squad Lucchese 1905,2,Manuel Alagna,22,Italy,Right-Back,€150k
Squad Lucchese 1905,14,Ettore Quirini,20,Italy,Right-Back,€150k
Squad Lucchese 1905,20,Nicolò Fazzi,29,Italy,Right-Back,€150k
Squad Lucchese 1905,27,Robert Gucher,33,Austria,Defensive Midfield,€200k
Squad Lucchese 1905,16,Andrea Astrologo,22,Italy,Defensive Midfield,€100k
Squad Lucchese 1905,7,Andrea Rizzo Pinna,24,Italy,Central Midfield,€300k
Squad Lucchese 1905,30,Simone Cangianiello,20,Italy,Central Midfield,€200k
Squad Lucchese 1905,8,Giorgio Tumbarello,27,Italy,Central Midfield,€150k
Squad Lucchese 1905,17,Malik Djibril,20,Togo,Central Midfield,€100k
Squad Lucchese 1905,72,Elia Visconti,23,Italy,Left Midfield,€150k
Squad Lucchese 1905,19,Federico Russo,26,Italy,Attacking Midfield,€200k
Squad Lucchese 1905,10,Francesco Fedato,31,Italy,Left Winger,€150k
Squad Lucchese 1905,38,Manuel Leone,19,Italy,Left Winger,€25k
Squad Lucchese 1905,77,Giuseppe Guadagni,22,Italy,Right Winger,€150k
Squad Lucchese 1905,-,Babacar Ndiaye,18,Senegal,Right Winger,-
Squad Lucchese 1905,11,Francesco Disanto,29,Italy,Second Striker,€300k
Squad Lucchese 1905,99,Simone Magnaghi,30,Italy,Centre-Forward,€200k
Squad Lucchese 1905,45,Philip Yeboah,21,Ghana,Centre-Forward,€150k
Squad US Ancona,32,Filippo Perucchini,32,Italy,Goalkeeper,€300k
Squad US Ancona,12,Leonardo Vitali,25,Italy,Goalkeeper,€75k
Squad US Ancona,22,Gabriel Testagrossa,18,Italy,Goalkeeper,€25k
Squad US Ancona,4,Stefano Cella,22,Italy,Centre-Back,€300k
Squad US Ancona,5,Davide Mondonico,26,Italy,Centre-Back,€175k
Squad US Ancona,30,Stefano Pellizzari,27,Italy,Centre-Back,€150k
Squad US Ancona,27,Nicola Pasini,33,Italy,Centre-Back,€125k
Squad US Ancona,13,Filippo Marenco,21,Italy,Centre-Back,€50k
Squad US Ancona,73,Alessandro Macchioni,21,Italy,Centre-Back,€50k
Squad US Ancona,29,Emiliano Bugari,18,Italy,Centre-Back,€25k
Squad US Ancona,3,Alessandro Martina,23,Italy,Left-Back,€200k
Squad US Ancona,19,Giuseppe Agyemang,21,Italy,Left-Back,€50k
Squad US Ancona,34,Vito Mattia Radicchio,21,Italy,Left-Back,€25k
Squad US Ancona,70,Tommaso Barnabà,23,Italy,Right-Back,€50k
Squad US Ancona,8,Emanuele Gatto,29,Italy,Defensive Midfield,€300k
Squad US Ancona,99,Gianmarco Basso,25,Italy,Defensive Midfield,€100k
Squad US Ancona,80,Vasilios Vogiatzis,28,Greece,Defensive Midfield,€50k
Squad US Ancona,21,Lorenzo Paolucci,27,Italy,Central Midfield,€200k
Squad US Ancona,94,Coli Saco,21,Mali,Central Midfield,€200k
Squad US Ancona,33,Mario Prezioso,28,Italy,Central Midfield,€150k
Squad US Ancona,24,Michael D'Eramo,24,Italy,Central Midfield,€75k
Squad US Ancona,17,Denis Useini,18,Italy,Central Midfield,€25k
Squad US Ancona,23,Gianluca Clemente,28,Italy,Right Midfield,€100k
Squad US Ancona,11,Antonio Cioffi,21,Italy,Left Winger,€300k
Squad US Ancona,10,Antonio Energe,24,Italy,Right Winger,€150k
Squad US Ancona,28,Daniel Giampaolo,28,Italy,Second Striker,€100k
Squad US Ancona,9,Alberto Spagnoli,29,Italy,Centre-Forward,€400k
Squad US Ancona,90,Federico Moretti,29,Italy,Centre-Forward,€100k
Squad US Città di Pontedera,12,Giuseppe Ciocci,22,Italy,Goalkeeper,€200k
Squad US Città di Pontedera,22,Giuseppe Stancampiano,37,Italy,Goalkeeper,€50k
Squad US Città di Pontedera,1,Luca Lewis,23,United States,Goalkeeper,€25k
Squad US Città di Pontedera,30,Niccolò Vivoli,23,Italy,Goalkeeper,€25k
Squad US Città di Pontedera,4,Gabriele Calvani,20,Italy,Centre-Back,€200k
Squad US Città di Pontedera,5,Riccardo Martinelli,32,Italy,Centre-Back,€200k
Squad US Città di Pontedera,19,Marcos Espeche,38,Argentina,Centre-Back,€200k
Squad US Città di Pontedera,18,Matteo Guidi,20,Italy,Centre-Back,€150k
Squad US Città di Pontedera,6,Mattia Pretato,21,Italy,Centre-Back,€75k
Squad US Città di Pontedera,2,Lorenzo Gagliardi,20,Italy,Centre-Back,€50k
Squad US Città di Pontedera,-,Leonardo Di Bella,19,Italy,Centre-Back,€25k
Squad US Città di Pontedera,3,Samuele Angori,20,Italy,Left-Back,€300k
Squad US Città di Pontedera,23,Cristian Cerretti,22,Italy,Right-Back,€50k
Squad US Città di Pontedera,16,Lorenzo Ignacchiti,19,Italy,Central Midfield,€500k
Squad US Città di Pontedera,14,Alessandro Lombardi,24,Italy,Central Midfield,€100k
Squad US Città di Pontedera,27,Alessandro Provenzano,32,Italy,Central Midfield,€100k
Squad US Città di Pontedera,8,Federico Marrone,20,Italy,Central Midfield,€25k
Squad US Città di Pontedera,21,Gabriele Perretta,24,Italy,Right Midfield,€300k
Squad US Città di Pontedera,7,Michele Ambrosini,20,Italy,Left Midfield,€100k
Squad US Città di Pontedera,20,Isaías Delpupo,21,Argentina,Attacking Midfield,€300k
Squad US Città di Pontedera,10,Giacomo Benedetti,25,Italy,Attacking Midfield,€200k
Squad US Città di Pontedera,11,Simone Ianesi,22,Italy,Left Winger,€150k
Squad US Città di Pontedera,15,Lorenzo Peli,24,Italy,Right Winger,€150k
Squad US Città di Pontedera,29,Andrea Salvadori,18,Italy,Second Striker,€25k
Squad US Città di Pontedera,99,Simone Ganz,30,Italy,Centre-Forward,€200k
Squad US Città di Pontedera,26,Gabriele Selleri,20,Italy,Centre-Forward,€75k
Squad SS Arezzo,22,Daniele Borra,28,Italy,Goalkeeper,€150k
Squad SS Arezzo,1,Luca Trombini,23,Italy,Goalkeeper,€100k
Squad SS Arezzo,12,Jacopo Ermini,18,Italy,Goalkeeper,€25k
Squad SS Arezzo,4,Giacomo Risaliti,28,Italy,Centre-Back,€200k
Squad SS Arezzo,13,Marco Chiosa,30,Italy,Centre-Back,€200k
Squad SS Arezzo,25,Lorenzo Masetti,23,Italy,Centre-Back,€200k
Squad SS Arezzo,6,Lorenzo Polvani,29,Italy,Centre-Back,€100k
Squad SS Arezzo,2,Alberto Montini,22,Italy,Left-Back,€75k
Squad SS Arezzo,27,Lorenzo Coccia,21,Italy,Left-Back,€75k
Squad SS Arezzo,3,Francesco Donati,23,Italy,Right-Back,€400k
Squad SS Arezzo,17,Mirko Lazzarini,23,Italy,Right-Back,€75k
Squad SS Arezzo,5,Sebastiano Bianchi,21,Italy,Defensive Midfield,€100k
Squad SS Arezzo,18,Mattia Damiani,21,Italy,Defensive Midfield,€100k
Squad SS Arezzo,20,Giovanni Catanese,31,Italy,Central Midfield,€300k
Squad SS Arezzo,8,Andrea Settembrini,32,Italy,Central Midfield,€200k
Squad SS Arezzo,16,Eklu Shaka Mawuli,25,Ghana,Central Midfield,€200k
Squad SS Arezzo,14,Alessandro Renzi,20,Italy,Central Midfield,€150k
Squad SS Arezzo,21,Luca Castiglia,35,Italy,Central Midfield,€150k
Squad SS Arezzo,24,Fabio Foglia,34,Italy,Central Midfield,€75k
Squad SS Arezzo,11,Mattia Gaddini,21,Italy,Left Winger,€100k
Squad SS Arezzo,7,Filippo Guccione,31,Italy,Right Winger,€250k
Squad SS Arezzo,10,Emiliano Pattarello,24,Italy,Right Winger,€200k
Squad SS Arezzo,28,Niccolò Gucci,33,Italy,Centre-Forward,€200k
Squad SS Arezzo,9,Joseph Ekuban,24,Ghana,Centre-Forward,€50k
Squad SS Arezzo,26,Juan Facundo Crisafi,19,Argentina,Centre-Forward,€25k
Squad SS Arezzo,29,Cristiano Sebastiani,24,Italy,Centre-Forward,€25k
Squad Pineto Calcio,22,Alessandro Tonti,31,Italy,Goalkeeper,€200k
Squad Pineto Calcio,1,Simone Mercorelli,22,Italy,Goalkeeper,€100k
Squad Pineto Calcio,36,Matteo Grilli,17,Italy,Goalkeeper,€10k
Squad Pineto Calcio,23,Simone De Santis,30,Italy,Centre-Back,€200k
Squad Pineto Calcio,24,Nicolò Evangelisti,21,Italy,Centre-Back,€200k
Squad Pineto Calcio,28,Gianmarco Ingrosso,35,Italy,Centre-Back,€150k
Squad Pineto Calcio,14,Andrea Marafini,23,Italy,Centre-Back,€100k
Squad Pineto Calcio,30,Lorenzo Villa,20,Italy,Centre-Back,€100k
Squad Pineto Calcio,19,Matteo Borsoi,21,Italy,Left-Back,€75k
Squad Pineto Calcio,20,Riccardo Della Quercia,25,Italy,Right-Back,€150k
Squad Pineto Calcio,27,Federico Baggi,20,Italy,Right-Back,€100k
Squad Pineto Calcio,6,Stefano Amadio,35,Italy,Defensive Midfield,€250k
Squad Pineto Calcio,21,Luca Lombardi,21,Italy,Defensive Midfield,€100k
